Total,Year,residence,region,wealth_q,eth_hoh,elderly_hoh,sex_hoh,sex_ch,mother_edu,ch_age_cat_0_5,ch_age_cat_6_8,ch_age_cat_9_23,ch_age_cat_12_23,ch_age_cat_6_23,breastmilk,liquids_none,solids_none,excl_bf,cont_1223_bf,grains,legumes,dairy,flesh,eggs,vitaminA,other,mdd_ch,formula_times,other_milk_times,yogurt_times,solid_semi_soft_times,mmf_bf_68,mmf_bf_923,solid_semi_soft_milk_times,mmf_nbf_623,mmf_ch,mad_bf_623,milk_feeds_2,mad_nbf_623,mad_ch,chweight
Total,2014,Rural,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,0,0,,,100,0,100,100,0,100,100,,3.0,0.0,0.0,4.0,0,0,100,0,,0,100,0,,1.1066315214547697
Total,2014,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.0775151996812815
Total,2014,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,0,100,100,0,0,,,100,0,100,100,0,100,0,100.0,0.0,3.0,1.0,5.0,0,100,100,0,100.0,100,100,0,100.0,1.0775151996812815
Total,2014,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.0775151996812815
Total,2014,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,0.0,3.0,0.0,2.0,0,0,100,100,100.0,0,100,0,0.0,1.0775151996812815
Total,2014,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.0775151996812815
Total,2014,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,0,0,0.0,4.0,0.0,0.0,2.0,0,0,100,100,100.0,0,100,0,0.0,1.0775151996812815
Total,2014,Rural,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,0.0,7.0,1.0,3.0,0,0,100,100,100.0,0,100,0,0.0,1.0775151996812815
Total,2014,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.0775151996812815
Total,2014,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,0,0,0,,,100,0,100,100,0,100,100,,3.0,0.0,1.0,3.0,0,0,100,0,,0,100,0,,1.0775151996812815
Total,2014,Rural,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,0,0,0,,,100,0,100,100,0,100,0,,3.0,0.0,1.0,5.0,0,0,100,0,,0,100,0,,0.8129697514341726
Total,2014,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,0,0,,,100,0,100,100,0,100,0,,1.0,0.0,1.0,4.0,0,0,100,0,,0,100,0,,0.8129697514341726
Total,2014,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,100,0,0,0,0,100,0,100,0.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.8129697514341726
Total,2014,Rural,Southeast,Poorest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,0,0,,,100,0,100,100,0,0,100,,3.0,0.0,0.0,3.0,0,0,100,0,,0,100,0,,1.0750601639107615
Total,2014,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,0,0,0,,,100,0,100,100,0,100,0,,1.0,0.0,0.0,3.0,0,0,100,0,,0,0,0,,1.0750601639107615
Total,2014,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,0,0,0,0,0,0,0,,,100,0,100,100,100,100,0,,3.0,0.0,0.0,3.0,0,0,100,0,,0,100,0,,1.0750601639107615
Total,2014,Rural,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,100,0,0,0,0,100,0,0,0.0,,100,0,100,0,0,0,0,,0.0,0.0,0.0,2.0,0,0,0,0,,0,0,0,,1.0750601639107615
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,0,0,,,100,0,100,100,0,100,0,,2.0,0.0,1.0,5.0,0,0,100,0,,0,100,0,,0.9559058756688408
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,0,0,,,100,0,100,100,0,100,0,,4.0,0.0,1.0,3.0,0,0,100,0,,0,100,0,,0.9559058756688408
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,3.0,0.0,0.0,2.0,0,0,100,100,100.0,0,100,0,0.0,0.9559058756688408
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,100,0,0,0,0,100,0,100,0.0,,0,0,100,0,0,0,0,,0.0,7.0,0.0,0.0,0,0,100,0,,0,100,0,,0.9559058756688408
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,0,100,0,100.0,0.0,4.0,0.0,4.0,0,100,100,0,100.0,100,100,0,100.0,0.6216471759188333
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,1.0,2.0,0.0,3.0,0,0,100,100,100.0,0,100,0,0.0,0.6216471759188333
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.6216471759188333
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.6216471759188333
Total,2014,Rural,Southeast,Poorest,Other/Missing,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,0,0,0,,,100,0,100,100,100,100,0,,4.0,0.0,0.0,3.0,0,0,100,0,,0,100,0,,1.1668785017282137
Total,2014,Rural,Southeast,Poorest,Other/Missing,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Primary,0,100,0,0,100,0,0,0,,,100,0,100,100,0,0,100,0.0,7.0,0.0,0.0,3.0,0,0,100,100,100.0,0,100,0,0.0,1.1668785017282137
Total,2014,Rural,Southeast,Poor,Other/Missing,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,0,100,100,0,0,,,100,0,100,100,0,100,0,100.0,0.0,1.0,1.0,5.0,0,100,100,0,100.0,100,100,0,100.0,1.1668785017282137
Total,2014,Rural,Southeast,Poor,Other/Missing,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,100,0,0,0,0,100,0,0,0.0,,0,0,100,0,0,0,0,,2.0,0.0,0.0,2.0,0,0,100,0,,0,100,0,,1.1668785017282137
Total,2014,Rural,Southeast,Poor,Other/Missing,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,0,100,0,0,100,100,0,0,,,100,0,100,100,0,100,0,100.0,4.0,0.0,0.0,3.0,100,0,100,0,100.0,100,100,0,100.0,1.1668785017282137
Total,2014,Rural,Southeast,Poorest,Other/Missing,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,100,100,0,100.0,3.0,0.0,0.0,4.0,0,100,100,0,100.0,100,100,0,100.0,1.1668785017282137
Total,2014,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.020086008492406
Total,2014,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,100,100,100,100.0,2.0,0.0,0.0,5.0,0,0,100,100,100.0,0,100,100,100.0,1.020086008492406
Total,2014,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.020086008492406
Total,2014,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.020086008492406
Total,2014,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.020086008492406
Total,2014,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,0,0,,,100,100,100,100,100,100,0,,3.0,0.0,1.0,4.0,0,0,100,0,,0,100,0,,1.020086008492406
Total,2014,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,100,100,100,100,100,100,100.0,3.0,0.0,1.0,5.0,0,100,100,0,100.0,100,100,0,100.0,1.020086008492406
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,0,0,0,,,100,0,100,100,0,100,100,,4.0,0.0,1.0,5.0,0,0,100,0,,0,100,0,,1.2210926669834226
Total,2014,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,100,0,0,0,0,100,0,0,0.0,,100,0,100,0,0,0,0,,1.0,0.0,0.0,2.0,0,0,0,0,,0,0,0,,1.2210926669834226
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,100,100,100,100.0,3.0,0.0,0.0,4.0,0,100,100,0,100.0,100,100,0,100.0,1.2210926669834226
Total,2014,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.2210926669834226
Total,2014,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: None/ECE,100,0,0,0,0,0,0,0,0.0,,100,0,100,0,0,0,0,,0.0,5.0,0.0,2.0,0,0,100,0,,0,100,0,,1.2210926669834226
Total,2014,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,100,0,0,0,0,100,0,100,0.0,,0,0,100,0,0,0,0,,0.0,4.0,0.0,0.0,0,0,100,0,,0,100,0,,1.2210926669834226
Total,2014,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.7006953420806827
Total,2014,Rural,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,0,100,0,0,0,,,100,0,100,100,0,100,0,0.0,7.0,0.0,0.0,3.0,0,0,100,100,100.0,0,100,0,0.0,1.7006953420806827
Total,2014,Rural,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,100,0,0,0,0,100,0,100,0.0,,0,0,100,0,0,0,0,,5.0,0.0,0.0,0.0,0,0,100,0,,0,100,0,,1.7006953420806827
Total,2014,Rural,Southeast,Middle,Kinh and Hoa,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Higher,0,0,0,0,0,0,0,0,,,100,0,100,100,0,100,0,,2.0,3.0,1.0,5.0,0,0,100,0,,0,100,0,,1.7006953420806827
Total,2014,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.7006953420806827
Total,2014,Rural,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,100,0,100,0,0,0,,,100,0,100,100,0,100,0,0.0,4.0,0.0,0.0,2.0,0,0,100,100,100.0,0,100,0,0.0,1.7006953420806827
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,3.0,2.0,1.0,4.0,0,0,100,100,100.0,0,100,0,0.0,0.8271918066661896
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,0,0,,,100,0,100,100,0,100,0,,3.0,1.0,0.0,5.0,0,0,100,0,,0,100,0,,0.8271918066661896
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,4.0,0.0,1.0,4.0,0,0,100,100,100.0,0,100,0,0.0,0.8271918066661896
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.8271918066661896
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,100,100,100,0,100,0,100.0,0.0,3.0,0.0,3.0,0,0,100,100,100.0,0,100,100,100.0,0.8271918066661896
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,100,100,100,0,100,0,100.0,0.0,3.0,0.0,3.0,0,0,100,100,100.0,0,100,100,100.0,0.8271918066661896
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,0,0,,,100,100,100,100,0,100,100,,3.0,0.0,1.0,5.0,0,0,100,0,,0,100,0,,1.1366687844470575
Total,2014,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,100,100.0,0.0,3.0,1.0,3.0,0,0,100,100,100.0,0,100,100,100.0,1.1366687844470575
Total,2014,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.1366687844470575
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.1366687844470575
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,100,0,100,100,0,0,,,100,0,100,100,0,100,0,100.0,0.0,1.0,1.0,2.0,0,0,100,0,0.0,0,100,0,0.0,1.1366687844470575
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,0,100,100,100.0,0.0,3.0,1.0,4.0,0,100,100,0,100.0,100,100,0,100.0,1.1366687844470575
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Higher,0,0,100,0,100,100,0,0,,,100,100,100,100,100,100,100,100.0,0.0,3.0,0.0,5.0,0,100,100,0,100.0,100,100,0,100.0,1.1366687844470575
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Higher,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,0,100,0,100.0,0.0,2.0,0.0,3.0,0,100,100,0,100.0,100,100,0,100.0,1.1366687844470575
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,100,100,100,0,100,0,100.0,0.0,3.0,1.0,4.0,0,0,100,100,100.0,0,100,100,100.0,1.1366687844470575
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Higher,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,4.0,0.0,2.0,3.0,0,0,100,100,100.0,0,100,0,0.0,0.9828413848519103
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.9828413848519103
Total,2014,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,0,0,,,100,0,100,100,0,100,0,,4.0,0.0,0.0,4.0,0,0,100,0,,0,100,0,,0.9719912888077976
Total,2014,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,1.0,2.0,1.0,3.0,0,0,100,100,100.0,0,100,0,0.0,0.9719912888077976
Total,2014,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.9719912888077976
Total,2014,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,0.0,2.0,0.0,4.0,0,0,100,100,100.0,0,100,0,0.0,0.9719912888077976
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,0,0,,,100,0,100,100,100,100,100,,3.0,2.0,0.0,4.0,0,0,100,0,,0,100,0,,0.9719912888077976
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,0,100,0,100.0,0.0,2.0,1.0,4.0,0,100,100,0,100.0,100,100,0,100.0,0.9719912888077976
Total,2014,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.1224185120756711
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,0,0,0,0,0,0,0,0,,,100,0,100,100,0,100,0,,1.0,1.0,1.0,6.0,0,0,100,0,,0,100,0,,1.1224185120756711
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,0,0,100,0,0.0,3.0,0.0,1.0,7.0,0,0,100,100,100.0,0,100,0,0.0,1.1224185120756711
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.1224185120756711
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,3.0,0.0,1.0,4.0,0,0,100,100,100.0,0,100,0,0.0,1.1224185120756711
Total,2014,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.1224185120756711
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.1224185120756711
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,0,0,0,,,100,0,100,100,0,100,0,,1.0,1.0,0.0,4.0,0,0,100,0,,0,100,0,,1.1224185120756711
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,4.0,0.0,0.0,4.0,0,0,100,100,100.0,0,100,0,0.0,1.0360786265313886
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Primary,0,0,0,0,0,0,0,0,,,100,0,100,100,100,100,0,,2.0,2.0,1.0,5.0,0,0,100,0,,0,100,0,,1.0360786265313886
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.0360786265313886
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,1.0,3.0,0.0,4.0,0,0,100,100,100.0,0,100,0,0.0,1.0360786265313886
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.0360786265313886
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.49731774073506657
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,100,100,100,0,100,0,100.0,1.0,3.0,1.0,4.0,0,100,100,0,100.0,100,100,0,100.0,0.49731774073506657
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.49731774073506657
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,0,0,,,100,0,100,100,100,100,100,,3.0,0.0,0.0,3.0,0,0,100,0,,0,100,0,,0.49731774073506657
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,100,100.0,1.0,0.0,1.0,4.0,0,0,100,100,100.0,0,100,100,100.0,0.49731774073506657
Total,2014,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,0,0,0,0,0,0,0,0,,,100,100,100,100,0,100,0,,1.0,0.0,1.0,4.0,0,0,100,0,,0,100,0,,0.49731774073506657
Total,2014,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.49731774073506657
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,1.0,3.0,0.0,3.0,0,0,100,100,100.0,0,100,0,0.0,0.49731774073506657
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Secondary,100,0,0,0,0,100,0,100,0.0,,0,0,100,0,0,0,0,,0.0,2.0,0.0,0.0,0,0,0,0,,0,100,0,,0.49731774073506657
Total,2014,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,6.0,0.0,1.0,3.0,0,0,100,100,100.0,0,100,0,0.0,0.49731774073506657
