Total,Year,residence,region,wealth_q,eth_hoh,elderly_hoh,sex_hoh,sex_ch,mother_edu,ch_age_cat_0_5,ch_age_cat_6_8,ch_age_cat_9_23,ch_age_cat_12_23,ch_age_cat_6_23,breastmilk,liquids_none,solids_none,excl_bf,cont_1223_bf,grains,legumes,dairy,flesh,eggs,vitaminA,other,mdd_ch,formula_times,other_milk_times,yogurt_times,solid_semi_soft_times,mmf_bf_68,mmf_bf_923,solid_semi_soft_milk_times,mmf_nbf_623,mmf_ch,mad_bf_623,milk_feeds_2,mad_nbf_623,mad_ch,chweight
Total,2021,Rural,Southeast,Middle,Other/Missing,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,100,0,100,0,0,0,,,100,0,100,100,100,0,100,100.0,3.0,0.0,0.0,1.0,0,0,100,100,100.0,0,100,100,100.0,0.4454024991141084
Total,2021,Rural,Southeast,Poor,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,0,100,100,100.0,2.0,0.0,0.0,3.0,0,100,100,0,100.0,100,100,0,100.0,0.38590870615374967
Total,2021,Rural,Southeast,Middle,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.36843964146489894
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.4454024991141084
Total,2021,Rural,Southeast,Poorest,Other/Missing,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.4738655599473848
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.36272883424964947
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: None/ECE,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,0.0,4.0,0.0,0.0,0,0,100,0,0.0,0,100,0,0.0,0.36272883424964947
Total,2021,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Female,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.624618340671552
Total,2021,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Female,Male,Mother Edu: Higher,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.5270345224541546
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,100,0,0,0,0,100,0,100,0.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.0068942273023984
Total,2021,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Higher,0,0,100,0,100,0,0,0,,,100,0,100,100,0,100,100,100.0,4.0,0.0,0.0,1.0,0,0,100,100,100.0,0,100,100,100.0,1.1593308105935412
Total,2021,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: YES,Female,Male,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.8242643687668314
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.8242643687668314
Total,2021,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Female,Female,Mother Edu: Higher,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,0,100,0,100.0,4.0,0.0,0.0,7.0,0,100,100,0,100.0,100,100,0,100.0,0.8769382691548532
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: YES,Female,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.8769382691548532
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: YES,Female,Male,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,0,100,100,100.0,1.0,0.0,0.0,7.0,0,100,100,0,100.0,100,0,0,100.0,0.8242643687668314
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: YES,Female,Male,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.8242643687668314
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: YES,Female,Female,Mother Edu: Higher,0,0,100,100,100,100,0,0,,100.0,100,100,100,100,100,100,100,100.0,0.0,3.0,0.0,7.0,0,100,100,0,100.0,100,100,0,100.0,0.8769382691548532
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: YES,Female,Female,Mother Edu: Secondary,0,0,0,0,0,100,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.7498272598606623
Total,2021,Rural,Southeast,Poorest,Khmer,Elderly HoH: YES,Female,Male,Mother Edu: Primary,100,0,0,0,0,100,0,100,0.0,,0,0,100,0,0,0,0,,7.0,0.0,0.0,0.0,0,0,100,0,,0,100,0,,0.12251937737124088
Total,2021,Rural,Southeast,Poor,Khmer,Elderly HoH: YES,Female,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.12251937737124088
Total,2021,Rural,Southeast,Poorest,Khmer,Elderly HoH: NO,Female,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.16005816985166824
Total,2021,Rural,Southeast,Poorest,Khmer,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,100,0,0,0,0,100,0,100,0.0,,0,0,100,0,0,0,0,,4.0,0.0,0.0,0.0,0,0,100,0,,0,100,0,,0.13034887203799478
Total,2021,Rural,Southeast,Poorest,Khmer,Elderly HoH: YES,Female,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.13034887203799478
Total,2021,Rural,Southeast,Poorest,Khmer,Elderly HoH: YES,Female,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.12251937737124088
Total,2021,Rural,Southeast,Poorest,Khmer,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.15044416577452713
Total,2021,Rural,Southeast,Poorest,Khmer,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.16005816985166824
Total,2021,Rural,Southeast,Poorest,Kinh and Hoa,Elderly HoH: NO,Female,Male,Mother Edu: Primary,0,0,100,0,100,100,0,0,,,100,0,100,0,0,0,0,0.0,7.0,0.0,0.0,7.0,0,100,100,0,100.0,0,100,0,0.0,0.9937351545352775
Total,2021,Rural,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Higher,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,0,0,0,0.0,0.0,1.0,0.0,7.0,0,100,100,0,100.0,0,0,0,0.0,1.2172973511232186
Total,2021,Rural,Southeast,Poorest,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.107366485577843
Total,2021,Rural,Southeast,Middle,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.063811721060122
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.015655782944144
Total,2021,Rural,Southeast,Poorest,Kinh and Hoa,Elderly HoH: NO,Female,Male,Mother Edu: None/ECE,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.3062771812095526
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,100,100,0,100.0,6.0,0.0,0.0,7.0,0,0,100,100,100.0,0,100,100,100.0,0.9233362350347774
Total,2021,Rural,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.0798605534157582
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,100,100,0,100.0,5.0,0.0,1.0,3.0,0,0,100,100,100.0,0,100,100,100.0,0.9233362350347774
Total,2021,Rural,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.4622882587020987
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,100,0,0,100,0,0,0,,,100,0,100,0,0,0,0,0.0,7.0,0.0,0.0,7.0,0,0,100,100,100.0,0,100,0,0.0,0.9492568013419358
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: YES,Male,Female,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,0,100,0,100.0,2.0,0.0,1.0,7.0,0,100,100,0,100.0,100,100,0,100.0,1.009918234846993
Total,2021,Rural,Southeast,Poorest,Kinh and Hoa,Elderly HoH: YES,Male,Male,Mother Edu: Primary,0,0,0,0,0,100,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.9492568013419358
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: YES,Male,Female,Mother Edu: Secondary,100,0,0,0,0,100,0,100,0.0,,0,0,100,0,0,0,0,,7.0,0.0,0.0,0.0,0,0,100,0,,0,100,0,,0.8961645154141142
Total,2021,Rural,Southeast,Poorest,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.9959497248317201
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Female,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.9361273194897543
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: YES,Male,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.0431713269936203
Total,2021,Rural,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.0353735887212938
Total,2021,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.2108905229594118
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.346546460156037
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.728012195421797
Total,2021,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.3789108815504627
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Higher,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.6632562464926735
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Female,Female,Mother Edu: Higher,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,0,100,100,100.0,0.0,0.0,1.0,5.0,0,100,100,0,100.0,100,0,0,100.0,1.7695451959696258
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.6632562464926735
Total,2021,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: YES,Female,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.1323446769818544
Total,2021,Rural,Southeast,Rich,Kinh and Hoa,Elderly HoH: YES,Female,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.1323446769818544
Total,2021,Rural,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.0161502332090055
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.6395528556876187
Total,2021,Rural,Southeast,Middle,Kinh and Hoa,Elderly HoH: YES,Male,Female,Mother Edu: Secondary,100,0,0,0,0,100,0,100,0.0,,0,0,100,0,0,0,0,,4.0,0.0,0.0,0.0,0,0,100,0,,0,100,0,,1.3243001878908798
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Female,Female,Mother Edu: Secondary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,6.0,0.0,1.0,3.0,0,0,100,100,100.0,0,100,0,0.0,0.8854498307060117
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.9274322306178
Total,2021,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Female,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.8854498307060117
Total,2021,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Female,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.7232743521893628
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,100,100,0,100.0,2.0,0.0,0.0,3.0,0,100,100,0,100.0,100,100,0,100.0,1.8717856234459143
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,100,0,100,100,0,0,,,100,0,100,0,0,0,0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0.0,0,100,0,0.0,1.5517906934315893
Total,2021,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,100,0,0,0,0,0,0,100,0.0,,0,0,100,0,0,0,0,,7.0,0.0,0.0,0.0,0,0,100,0,,0,100,0,,1.9914004620985015
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,100,100.0,2.0,0.0,1.0,5.0,0,0,100,100,100.0,0,100,100,100.0,1.9914004620985015
Total,2021,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.8717856234459143
Total,2021,Rural,Southeast,Poorest,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,100,0,0,100,100,0,0,,,100,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,0,0,0.0,1.2715964117270508
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,100,0,0,0,0,0,0,100,0.0,,0,0,100,0,0,0,0,,6.0,0.0,0.0,0.0,0,0,100,0,,0,100,0,,2.1779903774004654
Total,2021,Rural,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.1017453359048588
Total,2021,Rural,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,100,0,0,100,100,0,0,,,100,0,100,0,0,0,0,0.0,4.0,0.0,0.0,2.0,100,0,100,0,100.0,0,100,0,0.0,1.0355682444063328
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Female,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.2715964117270508
Total,2021,Rural,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Female,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.5952472320866244
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.0480588229170835
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.814886013224024
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.3988361933543192
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,100,0,100,100,0,0,,,100,100,0,100,100,100,100,100.0,0.0,0.0,0.0,2.0,0,0,0,0,0.0,0,0,0,0.0,1.7951151876583318
Total,2021,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Female,Male,Mother Edu: Primary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,100,100,100.0,5.0,3.0,0.0,6.0,0,0,100,100,100.0,0,100,100,100.0,0.8190025737139077
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.4059026955545462
Total,2021,Urban,Southeast,Rich,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.321456183016941
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.8190025737139077
Total,2021,Urban,Southeast,Poor,Khmer,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.053353302723437
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.053353302723437
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.8713402236476069
Total,2021,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,100,0,0,0,0,100,100,100,100.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.8041835728513327
Total,2021,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.8926824208646421
Total,2021,Urban,Southeast,Richest,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Higher,0,0,100,100,100,100,0,0,,100.0,100,0,100,100,0,100,0,100.0,3.0,0.0,0.0,2.0,0,0,100,0,0.0,0,100,0,0.0,0.8926824208646421
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.0303032163517323
Total,2021,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.8010806855744346
Total,2021,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.6587052614093427
Total,2021,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.6587052614093427
Total,2021,Urban,Southeast,Poor,Khmer,Elderly HoH: NO,Male,Male,Mother Edu: Primary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.1263662764065097
Total,2021,Urban,Southeast,Poor,Khmer,Elderly HoH: NO,Male,Female,Mother Edu: Primary,100,0,0,0,0,100,0,100,0.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.1344416038233674
Total,2021,Urban,Southeast,Poor,Khmer,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.20343953528786107
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,100,100,100,0,0,0,,0.0,100,0,100,0,0,0,0,0.0,0.0,3.0,0.0,2.0,0,0,100,100,100.0,0,100,0,0.0,0.12804744382774064
Total,2021,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,100,0,0,0,0,100,0,100,0.0,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,0.16866011448178658
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.8248497406197808
Total,2021,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.2059392758562706
Total,2021,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.8248497406197808
Total,2021,Urban,Southeast,Poor,Kinh and Hoa,Elderly HoH: NO,Male,Male,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.8248497406197808
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Primary,0,0,100,100,100,0,0,0,,0.0,100,0,100,100,0,0,0,0.0,2.0,0.0,0.0,3.0,0,0,100,100,100.0,0,100,0,0.0,0.9376411201401899
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,0,0,0,0,0,100,100,,,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,,1.6132245672414176
Total,2021,Urban,Southeast,Middle,Kinh and Hoa,Elderly HoH: NO,Male,Female,Mother Edu: Secondary,0,100,0,0,100,100,0,0,,,100,0,0,0,0,100,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0,0,0,0.0,1.6132245672414176
